time,yaw
125.429085,1.016070
125.558079,1.035341
125.558079,1.035341
125.558079,1.035341
125.558079,1.035341
125.698064,1.054132
125.698064,1.054132
125.828079,1.072444
125.828079,1.072444
125.828079,1.072444
125.959114,1.090564
125.959114,1.090564
125.959114,1.090564
125.959114,1.090564
125.959114,1.090564
126.088124,1.109068
126.088124,1.109068
126.088124,1.109068
126.219019,1.127763
126.219019,1.127763
126.359001,1.146651
126.359001,1.146651
126.359001,1.146651
126.359001,1.146651
126.488026,1.165538
126.488026,1.165538
126.488026,1.165538
126.619015,1.184425
126.619015,1.184425
126.749111,1.203504
126.749111,1.203504
126.878970,1.222583
126.878970,1.222583
126.878970,1.222583
126.878970,1.222583
126.878970,1.222583
126.878970,1.222583
126.878970,1.222583
127.148978,1.260740
127.148978,1.260740
127.148978,1.260740
127.278963,1.279628
127.278963,1.279628
127.278963,1.279628
127.278963,1.279628
127.278963,1.279628
127.278963,1.279628
127.538947,1.317114
127.538947,1.317114
127.538947,1.317114
127.668946,1.336577
127.668946,1.336577
127.668946,1.336577
127.668946,1.336577
127.808963,1.356135
127.808963,1.356135
127.808963,1.356135
127.939003,1.375597
127.939003,1.375597
128.068905,1.394964
128.068905,1.394964
128.068905,1.394964
128.068905,1.394964
128.198869,1.414330
128.198869,1.414330
128.198869,1.414330
128.328959,1.433793
128.328959,1.433793
128.467883,1.453543
128.467883,1.453543
128.467883,1.453543
128.467883,1.453543
128.597875,1.473005
128.597875,1.473005
128.597875,1.473005
128.597875,1.473005
128.727896,1.492084
128.727896,1.492084
128.858849,1.511067
128.858849,1.511067
128.858849,1.511067
128.858849,1.511067
128.987816,1.530242
128.987816,1.530242
128.987816,1.530242
129.128845,1.549416
129.128845,1.549416
129.257842,1.569071
129.257842,1.569071
129.257842,1.569071
129.257842,1.569071
129.387843,1.589012
129.387843,1.589012
129.518834,1.608954
129.518834,1.608954
129.648873,1.628704
129.648873,1.628704
129.778039,1.648550
129.778039,1.648550
129.778039,1.648550
129.778039,1.648550
129.917915,1.664849
129.917915,1.664849
130.047779,1.676162
130.047779,1.676162
130.177771,1.683352
130.177771,1.683352
130.177771,1.683352
130.177771,1.683352
130.307762,1.683736
130.307762,1.683736
130.438892,1.681147
130.438892,1.681147
130.577768,1.676545
130.577768,1.676545
130.577768,1.676545
130.577768,1.676545
130.708736,1.669834
130.708736,1.669834
130.838696,1.663506
130.838696,1.663506
130.967733,1.655741
130.967733,1.655741
130.967733,1.655741
130.967733,1.655741
130.967733,1.655741
130.967733,1.655741
131.237700,1.635703
131.237700,1.635703
131.368713,1.621609
131.368713,1.621609
131.368713,1.621609
131.368713,1.621609
131.498654,1.606653
131.498654,1.606653
131.627699,1.594381
131.627699,1.594381
131.757680,1.585944
131.757680,1.585944
131.757680,1.585944
131.757680,1.585944
131.897902,1.581342
131.897902,1.581342
132.028693,1.579809
132.028693,1.579809
132.158659,1.578083
132.158659,1.578083
132.158659,1.578083
132.158659,1.578083
132.287645,1.576261
132.287645,1.576261
132.417620,1.574535
132.417620,1.574535
132.548624,1.572906
132.548624,1.572906
132.548624,1.572906
132.548624,1.572906
132.688609,1.571563
132.688609,1.571563
132.817602,1.570029
132.817602,1.570029
132.948600,1.568687
132.948600,1.568687
133.078590,1.567345
133.078590,1.567345
133.078590,1.567345
133.078590,1.567345
133.208575,1.566003
133.208575,1.566003
133.337566,1.564756
133.337566,1.564756
133.337566,1.564756
133.337566,1.564756
133.477564,1.563702
133.477564,1.563702
133.607559,1.562743
133.607559,1.562743
133.738526,1.561401
133.738526,1.561401
133.868561,1.560442
133.868561,1.560442
133.868561,1.560442
133.868561,1.560442
133.868561,1.560442
133.997511,1.559675
133.997511,1.559675
134.140486,1.558908
134.140486,1.558908
134.267509,1.558333
134.267509,1.558333
134.267509,1.558333
134.267509,1.558333
134.267509,1.558333
134.398510,1.557757
134.398510,1.557757
134.528498,1.556990
134.528498,1.556990
134.658466,1.556128
134.658466,1.556128
134.658466,1.556128
134.658466,1.556128
134.658466,1.556128
134.797435,1.555457
134.797435,1.555457
134.929021,1.554594
134.929021,1.554594
135.057449,1.553827
135.057449,1.553827
135.057449,1.553827
135.057449,1.553827
135.187453,1.553347
135.187453,1.553347
135.318605,1.552868
135.318605,1.552868
135.447373,1.552293
135.447373,1.552293
135.447373,1.552293
135.447373,1.552293
135.589808,1.551717
135.589808,1.551717
135.589808,1.551717
135.718396,1.551142
135.718396,1.551142
135.848409,1.550567
135.848409,1.550567
135.848409,1.550567
135.848409,1.550567
135.848409,1.550567
135.848409,1.550567
136.108478,1.549800
136.108478,1.549800
136.249362,1.549129
136.249362,1.549129
136.249362,1.549129
136.249362,1.549129
136.249362,1.549129
136.249362,1.549129
136.508338,1.547211
136.508338,1.547211
136.637360,1.546348
136.637360,1.546348
136.637360,1.546348
136.637360,1.546348
136.637360,1.546348
136.637360,1.546348
136.911352,1.545486
136.911352,1.545486
137.037380,1.545198
137.037380,1.545198
137.037380,1.545198
137.037380,1.545198
137.037380,1.545198
137.037380,1.545198
137.298460,1.544143
137.298460,1.544143
137.428333,1.543760
137.428333,1.543760
137.428333,1.543760
137.428333,1.543760
137.428333,1.543760
137.428333,1.543760
137.698558,1.543664
137.698558,1.543664
137.827259,1.543472
137.827259,1.543472
137.958284,1.543089
137.958284,1.543089
137.958284,1.543089
137.958284,1.543089
138.088461,1.542609
138.088461,1.542609
138.227246,1.542226
138.227246,1.542226
138.357225,1.541938
138.357225,1.541938
138.357225,1.541938
138.357225,1.541938
138.487221,1.541747
138.487221,1.541747
138.618459,1.541459
138.618459,1.541459
138.748222,1.540884
138.748222,1.540884
138.748222,1.540884
138.877161,1.540308
138.877161,1.540308
138.877161,1.540308
138.877161,1.540308
139.018200,1.539637
139.018200,1.539637
139.148199,1.538966
139.148199,1.538966
139.148199,1.538966
139.148199,1.538966
139.148199,1.538966
139.148199,1.538966
139.408177,1.538487
139.408177,1.538487
139.538167,1.538295
139.538167,1.538295
139.538167,1.538295
139.538167,1.538295
139.538167,1.538295
139.538167,1.538295
139.808136,1.537720
139.808136,1.537720
139.938081,1.537432
139.938081,1.537432
139.938081,1.537432
139.938081,1.537432
139.938081,1.537432
139.938081,1.537432
140.197115,1.537049
140.197115,1.537049
140.338095,1.537049
140.338095,1.537049
140.338095,1.537049
140.338095,1.537049
140.338095,1.537049
140.338095,1.537049
140.597108,1.536090
140.597108,1.536090
140.728090,1.535802
140.728090,1.535802
140.728090,1.535802
140.728090,1.535802
140.728090,1.535802
140.728090,1.535802
140.997197,1.540980
140.997197,1.540980
141.127056,1.547211
141.127056,1.547211
141.127056,1.547211
141.127056,1.547211
141.387019,1.566098
141.387019,1.566098
141.387019,1.566098
141.387019,1.566098
141.517008,1.578754
141.517008,1.578754
141.517008,1.578754
141.517008,1.578754
141.787039,1.602626
141.787039,1.602626
141.787039,1.602626
141.787039,1.602626
141.917000,1.610584
141.917000,1.610584
142.047990,1.614323
142.047990,1.614323
142.177068,1.615569
142.177068,1.615569
142.177068,1.615569
142.177068,1.615569
142.306981,1.617103
142.306981,1.617103
142.446961,1.618541
142.446961,1.618541
142.576992,1.619980
142.576992,1.619980
142.576992,1.619980
142.576992,1.619980
142.707945,1.621418
142.707945,1.621418
142.836935,1.622760
142.836935,1.622760
142.966936,1.624006
142.966936,1.624006
142.966936,1.624006
142.966936,1.624006
143.106866,1.625061
143.106866,1.625061
143.237859,1.625924
143.237859,1.625924
143.366913,1.626691
143.366913,1.626691
143.366913,1.626691
143.366913,1.626691
143.496881,1.627266
143.496881,1.627266
143.627904,1.627649
143.627904,1.627649
143.756878,1.628033
143.756878,1.628033
143.756878,1.628033
143.756878,1.628033
143.897860,1.628512
143.897860,1.628512
144.027895,1.628992
144.027895,1.628992
144.027895,1.628992
144.027895,1.628992
144.027895,1.628992
144.287876,1.630238
144.287876,1.630238
144.287876,1.630238
144.287876,1.630238
144.417832,1.630718
144.417832,1.630718
144.417832,1.630718
144.417832,1.630718
144.686772,1.630718
144.686772,1.630718
144.686772,1.630718
144.686772,1.630718
144.820815,1.630526
144.820815,1.630526
144.820815,1.630526
144.820815,1.630526
145.076806,1.630622
145.076806,1.630622
145.076806,1.630622
145.076806,1.630622
145.076806,1.630622
145.216778,1.631005
145.216778,1.631005
145.216778,1.631005
145.216778,1.631005
145.477770,1.630813
145.477770,1.630813
145.477770,1.630813
145.477770,1.630813
145.607759,1.630909
145.607759,1.630909
145.736745,1.630718
145.736745,1.630718
145.867776,1.630909
145.867776,1.630909
145.867776,1.630909
145.867776,1.630909
146.006817,1.631580
146.006817,1.631580
146.137797,1.631964
146.137797,1.631964
146.267712,1.632443
146.267712,1.632443
146.267712,1.632443
146.267712,1.632443
146.397833,1.632635
146.397833,1.632635
146.537656,1.632635
146.537656,1.632635
146.667737,1.632539
146.667737,1.632539
146.667737,1.632539
146.667737,1.632539
146.797700,1.632635
146.797700,1.632635
146.927675,1.632731
146.927675,1.632731
147.057649,1.632731
147.057649,1.632731
147.057649,1.632731
147.057649,1.632731
147.196663,1.632539
147.196663,1.632539
147.327660,1.632251
147.327660,1.632251
147.456637,1.632060
147.456637,1.632060
147.586630,1.631964
147.586630,1.631964
147.586630,1.631964
147.586630,1.631964
147.717730,1.632060
147.717730,1.632060
147.717730,1.632060
147.717730,1.632060
147.717730,1.632060
147.717730,1.632060
147.987585,1.632347
147.987585,1.632347
148.117676,1.632347
148.117676,1.632347
148.117676,1.632347
148.117676,1.632347
148.376679,1.631868
148.376679,1.631868
148.376679,1.631868
148.376679,1.631868
148.507706,1.631484
148.507706,1.631484
148.507706,1.631484
148.507706,1.631484
148.777552,1.631005
148.777552,1.631005
148.777552,1.631005
148.777552,1.631005
148.906512,1.630813
148.906512,1.630813
148.906512,1.630813
148.906512,1.630813
149.167573,1.630238
149.167573,1.630238
149.167573,1.630238
149.167573,1.630238
149.307517,1.629855
149.307517,1.629855
149.307517,1.629855
149.307517,1.629855
149.566488,1.629183
149.566488,1.629183
149.566488,1.629183
149.566488,1.629183
149.696435,1.628800
149.696435,1.628800
149.826495,1.628608
149.826495,1.628608
149.966469,1.628321
149.966469,1.628321
149.966469,1.628321
149.966469,1.628321
150.096489,1.628033
150.096489,1.628033
150.226443,1.628033
150.226443,1.628033
150.357553,1.627841
150.357553,1.627841
150.357553,1.627841
150.357553,1.627841
150.486406,1.627554
150.486406,1.627554
150.617442,1.627458
150.617442,1.627458
150.757426,1.627458
150.757426,1.627458
150.757426,1.627458
150.757426,1.627458
150.887410,1.627266
150.887410,1.627266
151.017413,1.627266
151.017413,1.627266
151.146413,1.627266
151.276493,1.627074
151.276493,1.627074
151.276493,1.627074
151.276493,1.627074
151.406388,1.626691
151.406388,1.626691
151.546360,1.626403
151.546360,1.626403
151.546360,1.626403
151.676362,1.625924
151.676362,1.625924
151.676362,1.625924
151.676362,1.625924
151.807575,1.625540
151.807575,1.625540
151.807575,1.625540
151.807575,1.625540
151.807575,1.625540
152.077350,1.625253
152.077350,1.625253
152.077350,1.625253
152.077350,1.625253
152.077350,1.625253
152.206338,1.625061
152.206338,1.625061
152.206338,1.625061
152.337390,1.624773
152.337390,1.624773
152.467455,1.624390
152.467455,1.624390
152.467455,1.624390
152.467455,1.624390
152.596751,1.624102
152.596751,1.624102
152.727295,1.623910
152.727295,1.623910
152.866344,1.623815
152.866344,1.623815
152.866344,1.623815
152.866344,1.623815
152.997789,1.623910
152.997789,1.623910
152.997789,1.623910
153.126495,1.623623
153.126495,1.623623
153.256270,1.623239
153.256270,1.623239
153.256270,1.623239
153.386262,1.622856
153.386262,1.622856
153.386262,1.622856
153.386262,1.622856
153.526249,1.622281
153.526249,1.622281
153.526249,1.622281
153.656331,1.622281
153.656331,1.622281
153.786181,1.622281
153.786181,1.622281
153.786181,1.622281
153.786181,1.622281
153.786181,1.622281
153.917265,1.621993
153.917265,1.621993
153.917265,1.621993
154.046212,1.621993
154.046212,1.621993
154.187195,1.621514
154.187195,1.621514
154.187195,1.621514
154.187195,1.621514
154.187195,1.621514
154.317293,1.620938
154.317293,1.620938
154.447184,1.620651
154.447184,1.620651
154.577184,1.620267
154.577184,1.620267
154.577184,1.620267
154.577184,1.620267
154.577184,1.620267
154.706212,1.620076
154.706212,1.620076
154.836296,1.619596
154.836296,1.619596
154.836296,1.619596
154.976152,1.619117
154.976152,1.619117
154.976152,1.619117
154.976152,1.619117
155.106145,1.618541
155.106145,1.618541
155.236153,1.618158
155.236153,1.618158
155.367131,1.618158
155.367131,1.618158
155.367131,1.618158
155.367131,1.618158
155.496109,1.618158
155.496109,1.618158
155.636100,1.618158
155.636100,1.618158
155.767069,1.618158
155.767069,1.618158
155.767069,1.618158
155.767069,1.618158
155.767069,1.618158
155.767069,1.618158
156.026067,1.617775
156.026067,1.617775
156.157080,1.617391
156.157080,1.617391
156.157080,1.617391
156.157080,1.617391
156.157080,1.617391
156.157080,1.617391
156.427684,1.616432
156.427684,1.616432
156.557059,1.616145
156.557059,1.616145
156.557059,1.616145
156.557059,1.616145
156.686022,1.615953
156.686022,1.615953
156.816053,1.615474
156.816053,1.615474
156.945975,1.615090
156.945975,1.615090
156.945975,1.615090
156.945975,1.615090
157.089070,1.614515
157.089070,1.614515
157.217005,1.614035
157.217005,1.614035
157.346979,1.613556
157.346979,1.613556
157.476989,1.613268
157.476989,1.613268
157.476989,1.613268
157.476989,1.613268
157.606916,1.612981
157.606916,1.612981
157.747011,1.612693
157.747011,1.612693
157.877020,1.612406
157.877020,1.612406
157.877020,1.612406
157.877020,1.612406
158.005980,1.612214
158.005980,1.612214
158.136947,1.611926
158.136947,1.611926
158.266949,1.611830
158.266949,1.611830
158.266949,1.611830
158.266949,1.611830
158.406910,1.611926
158.406910,1.611926
158.536894,1.612022
158.536894,1.612022
158.665915,1.612118
158.665915,1.612118
158.665915,1.612118
158.665915,1.612118
158.796947,1.611830
158.796947,1.611830
158.926944,1.611255
158.926944,1.611255
159.065879,1.610967
159.065879,1.610967
159.065879,1.610967
159.065879,1.610967
159.195873,1.610488
159.195873,1.610488
159.326857,1.610200
159.326857,1.610200
159.458175,1.609817
159.458175,1.609817
159.458175,1.609817
159.458175,1.609817
159.458175,1.609817
159.458175,1.609817
159.726835,1.609050
159.726835,1.609050
159.856823,1.608762
159.856823,1.608762
159.986818,1.608571
159.986818,1.608571
159.986818,1.608571
159.986818,1.608571
160.116828,1.608379
160.116828,1.608379
160.245774,1.608283
160.245774,1.608283
160.375795,1.608187
160.375795,1.608187
160.375795,1.608187
160.375795,1.608187
160.515781,1.608091
160.515781,1.608091
160.645775,1.607995
160.645775,1.607995
160.776787,1.607899
160.776787,1.607899
160.776787,1.607899
160.776787,1.607899
160.776787,1.607899
160.776787,1.607899
160.906858,1.607420
160.906858,1.607420
160.906858,1.607420
161.035756,1.606941
161.035756,1.606941
161.176744,1.606461
161.176744,1.606461
161.176744,1.606461
161.176744,1.606461
161.306849,1.605982
161.306849,1.605982
161.435722,1.605503
161.435722,1.605503
161.566728,1.605311
161.566728,1.605311
161.566728,1.605311
161.566728,1.605311
161.695657,1.605023
161.695657,1.605023
161.835708,1.604544
161.835708,1.604544
161.966716,1.603969
161.966716,1.603969
161.966716,1.603969
161.966716,1.603969
162.096631,1.603489
162.096631,1.603489
162.226615,1.602914
162.226615,1.602914
162.226615,1.602914
162.226615,1.602914
162.226615,1.602914
162.226615,1.602914
162.485655,1.602243
162.485655,1.602243
162.626634,1.601955
162.626634,1.601955
162.626634,1.601955
162.626634,1.601955
162.626634,1.601955
162.626634,1.601955
162.885662,1.601284
162.885662,1.601284
163.016652,1.601284
163.016652,1.601284
163.146720,1.600997
163.146720,1.600997
163.146720,1.600997
163.146720,1.600997
163.286610,1.601093
163.286610,1.601093
163.416612,1.600997
163.416612,1.600997
163.545542,1.600709
163.545542,1.600709
163.676596,1.600325
163.676596,1.600325
163.676596,1.600325
163.676596,1.600325
163.805580,1.599942
163.805580,1.599942
163.945575,1.599558
163.945575,1.599558
164.075529,1.599175
164.075529,1.599175
164.075529,1.599175
164.075529,1.599175
164.206510,1.598887
164.206510,1.598887
164.336556,1.598600
164.336556,1.598600
164.336556,1.598600
164.336556,1.598600
164.336556,1.598600
164.336556,1.598600
164.606519,1.598312
164.606519,1.598312
164.735605,1.597929
164.735605,1.597929
164.735605,1.597929
164.735605,1.597929
164.735605,1.597929
164.735605,1.597929
164.995531,1.597545
164.995531,1.597545
165.126493,1.596970
165.126493,1.596970
165.126493,1.596970
165.126493,1.596970
165.126493,1.596970
165.126493,1.596970
165.386458,1.596011
165.386458,1.596011
165.526479,1.595723
165.526479,1.595723
165.526479,1.595723
165.526479,1.595723
165.785473,1.595723
165.785473,1.595723
165.785473,1.595723
165.785473,1.595723
165.915451,1.595723
165.915451,1.595723
165.915451,1.595723
165.915451,1.595723
166.185434,1.595436
166.185434,1.595436
166.185434,1.595436
166.316429,1.594956
166.316429,1.594956
166.316429,1.594956
166.316429,1.594956
166.316429,1.594956
166.576413,1.594190
166.576413,1.594190
166.576413,1.594190
166.576413,1.594190
166.706398,1.594094
166.706398,1.594094
166.706398,1.594094
166.845335,1.593614
166.845335,1.593614
166.975365,1.592847
166.975365,1.592847
166.975365,1.592847
166.975365,1.592847
167.106350,1.592272
167.106350,1.592272
167.235342,1.591505
167.235342,1.591505
167.366346,1.591217
167.366346,1.591217
167.366346,1.591217
167.366346,1.591217
167.507096,1.591217
167.507096,1.591217
167.636324,1.591026
167.636324,1.591026
167.766314,1.590834
167.766314,1.590834
167.766314,1.590834
167.766314,1.590834
167.895305,1.590930
167.895305,1.590930
168.025268,1.590738
168.025268,1.590738
168.025268,1.590738
168.166660,1.590930
168.166660,1.590930
168.166660,1.590930
168.166660,1.590930
168.296238,1.591026
168.296238,1.591026
168.425286,1.590738
168.425286,1.590738
168.425286,1.590738
168.425286,1.590738
168.425286,1.590738
168.425286,1.590738
168.425286,1.590738
168.686264,1.589683
168.686264,1.589683
168.826248,1.589204
168.826248,1.589204
168.826248,1.589204
168.826248,1.589204
169.086389,1.588629
169.086389,1.588629
169.086389,1.588629
169.086389,1.588629
169.215211,1.588533
169.215211,1.588533
169.215211,1.588533
169.215211,1.588533
169.215211,1.588533
169.476187,1.587574
169.476187,1.587574
169.476187,1.587574
169.476187,1.587574
169.616190,1.586903
169.616190,1.586903
169.616190,1.586903
169.616190,1.586903
169.876384,1.586232
169.876384,1.586232
169.876384,1.586232
169.876384,1.586232
170.005305,1.586040
170.005305,1.586040
170.005305,1.586040
170.005305,1.586040
170.275158,1.585561
170.275158,1.585561
170.275158,1.585561
170.275158,1.585561
170.406269,1.585369
170.406269,1.585369
170.536126,1.585657
170.536126,1.585657
170.536126,1.585657
170.666191,1.585849
170.666191,1.585849
170.666191,1.585849
170.666191,1.585849
170.806124,1.585944
170.806124,1.585944
170.936113,1.586040
170.936113,1.586040
170.936113,1.586040
171.066150,1.585657
171.066150,1.585657
171.066150,1.585657
171.066150,1.585657
171.066150,1.585657
171.196105,1.585273
171.326097,1.585082
171.326097,1.585082
171.326097,1.585082
171.456071,1.584794
171.456071,1.584794
171.456071,1.584794
171.456071,1.584794
171.595349,1.584602
171.595349,1.584602
171.595349,1.584602
171.725086,1.584314
171.725086,1.584314
171.725086,1.584314
171.856027,1.583835
171.856027,1.583835
171.856027,1.583835
171.856027,1.583835
171.985098,1.583164
171.985098,1.583164
172.116042,1.582589
172.116042,1.582589
172.116042,1.582589
172.256068,1.581918
172.256068,1.581918
172.256068,1.581918
172.256068,1.581918
172.256068,1.581918
172.386029,1.581630
172.386029,1.581630
172.515000,1.581342
172.515000,1.581342
172.515000,1.581342
172.515000,1.581342
172.515000,1.581342
172.774977,1.580480
172.774977,1.580480
172.774977,1.580480
172.774977,1.580480
172.915966,1.580288
172.915966,1.580288
172.915966,1.580288
172.915966,1.580288
172.915966,1.580288
173.175099,1.579904
173.175099,1.579904
173.175099,1.579904
173.175099,1.579904
173.305938,1.579904
173.305938,1.579904
173.305938,1.579904
173.305938,1.579904
173.305938,1.579904
173.564927,1.579137
173.564927,1.579137
173.564927,1.579137
173.564927,1.579137
173.564927,1.579137
173.704918,1.578562
173.704918,1.578562
173.704918,1.578562
173.704918,1.578562
173.964884,1.577508
173.964884,1.577508
173.964884,1.577508
173.964884,1.577508
174.095904,1.577412
174.095904,1.577412
174.095904,1.577412
174.224876,1.577508
174.224876,1.577508
174.224876,1.577508
174.364853,1.577316
174.364853,1.577316
174.364853,1.577316
174.364853,1.577316
174.495818,1.576740
174.495818,1.576740
174.624849,1.575973
174.624849,1.575973
174.624849,1.575973
174.755916,1.575207
174.755916,1.575207
174.755916,1.575207
174.755916,1.575207
174.885832,1.574727
174.885832,1.574727
174.885832,1.574727
175.016029,1.574440
175.016029,1.574440
175.016029,1.574440
175.156017,1.574440
175.156017,1.574440
175.156017,1.574440
175.156017,1.574440
175.285759,1.574248
175.285759,1.574248
175.285759,1.574248
175.415968,1.573960
175.415968,1.573960
175.545765,1.573769
175.545765,1.573769
175.675847,1.573577
175.675847,1.573577
175.675847,1.573577
175.675847,1.573577
175.675847,1.573577
175.814759,1.573481
175.814759,1.573481
175.944765,1.573481
175.944765,1.573481
175.944765,1.573481
175.944765,1.573481
175.944765,1.573481
175.944765,1.573481
175.944765,1.573481
176.204741,1.573385
176.204741,1.573385
176.204741,1.573385
176.204741,1.573385
176.475746,1.572714
176.475746,1.572714
176.475746,1.572714
176.475746,1.572714
176.604717,1.572522
176.604717,1.572522
176.604717,1.572522
176.604717,1.572522
176.865694,1.571755
176.865694,1.571755
176.865694,1.571755
176.865694,1.571755
176.995692,1.571755
176.995692,1.571755
176.995692,1.571755
176.995692,1.571755
177.264643,1.570509
177.264643,1.570509
177.264643,1.570509
177.264643,1.570509
177.394671,1.571276
177.394671,1.571276
177.394671,1.571276
177.394671,1.571276
177.656282,1.578850
177.656282,1.578850
177.656282,1.578850
177.656282,1.578850
177.785650,1.586040
177.785650,1.586040
177.785650,1.586040
177.785650,1.586040
178.055630,1.592176
178.055630,1.592176
178.055630,1.592176
178.055630,1.592176
178.184616,1.589971
178.184616,1.589971
178.314610,1.584698
178.314610,1.584698
178.444576,1.577508
178.444576,1.577508
178.444576,1.577508
178.444576,1.577508
178.444576,1.577508
178.585598,1.569646
178.585598,1.569646
178.714633,1.559867
178.714633,1.559867
178.844592,1.546540
178.844592,1.546540
178.844592,1.546540
178.974579,1.530625
178.974579,1.530625
178.974579,1.530625
178.974579,1.530625
178.974579,1.530625
179.104565,1.512409
179.104565,1.512409
179.247529,1.492659
179.247529,1.492659
179.374549,1.471950
179.374549,1.471950
179.374549,1.471950
179.374549,1.471950
179.504540,1.451817
179.504540,1.451817
179.634536,1.431779
179.634536,1.431779
179.765528,1.411838
179.765528,1.411838
179.765528,1.411838
179.765528,1.411838
179.905516,1.392759
179.905516,1.392759
180.035513,1.374063
180.035513,1.374063
180.164504,1.355943
180.164504,1.355943
180.164504,1.355943
180.164504,1.355943
180.294497,1.337535
180.294497,1.337535
180.425517,1.319032
180.425517,1.319032
180.554473,1.300336
180.554473,1.300336
180.554473,1.300336
180.554473,1.300336
180.694467,1.281257
180.694467,1.281257
180.825444,1.262562
180.825444,1.262562
180.954476,1.244058
180.954476,1.244058
180.954476,1.244058
180.954476,1.244058
181.084406,1.225555
181.084406,1.225555
181.214435,1.206668
181.214435,1.206668
181.355502,1.187876
181.355502,1.187876
181.355502,1.187876
181.355502,1.187876
181.485393,1.168989
181.485393,1.168989
181.615411,1.150677
181.615411,1.150677
181.744382,1.132941
181.744382,1.132941
181.744382,1.132941
181.744382,1.132941
181.878444,1.115587
181.878444,1.115587
182.015426,1.098139
182.015426,1.098139
182.145386,1.080210
182.145386,1.080210
182.275399,1.062282
182.275399,1.062282
182.275399,1.062282
182.275399,1.062282
182.404474,1.044066
182.404474,1.044066
182.534411,1.025850
182.534411,1.025850
182.676354,1.007729
182.676354,1.007729
182.676354,1.007729
182.676354,1.007729
182.805337,0.989609
182.805337,0.989609
182.934638,0.971489
182.934638,0.971489
183.065316,0.952986
183.065316,0.952986
183.065316,0.952986
183.065316,0.952986
183.194619,0.934674
183.194619,0.934674
183.325341,0.916170
183.325341,0.916170
183.465296,0.897666
183.465296,0.897666
183.465296,0.897666
183.465296,0.897666
183.594267,0.879354
183.594267,0.879354
183.725256,0.861043
183.725256,0.861043
183.854343,0.842635
183.854343,0.842635
183.854343,0.842635
183.854343,0.842635
183.985253,0.824035
183.985253,0.824035
184.124245,0.805052
184.124245,0.805052
184.255179,0.786453
184.255179,0.786453
184.255179,0.786453
184.255179,0.786453
184.385221,0.767757
184.385221,0.767757
184.516444,0.749350
184.516444,0.749350
184.645209,0.731325
184.645209,0.731325
184.645209,0.731325
184.645209,0.731325
184.784213,0.712918
184.784213,0.712918
184.915261,0.694414
184.915261,0.694414
185.045129,0.675814
185.045129,0.675814
185.175587,0.657215
185.175587,0.657215
185.175587,0.657215
185.175587,0.657215
185.304156,0.638711
185.304156,0.638711
185.445097,0.620208
185.445097,0.620208
185.574147,0.601800
185.574147,0.601800
185.574147,0.601800
185.574147,0.601800
185.704151,0.583296
185.704151,0.583296
185.834093,0.564888
185.834093,0.564888
185.964122,0.546385
185.964122,0.546385
185.964122,0.546385
185.964122,0.546385
186.094190,0.528169
186.094190,0.528169
186.234149,0.509569
186.234149,0.509569
186.364071,0.490778
186.364071,0.490778
186.364071,0.490778
186.494048,0.471891
186.494048,0.471891
186.625080,0.452141
186.625080,0.452141
186.754066,0.432583
186.754066,0.432583
186.754066,0.432583
186.754066,0.432583
186.894031,0.412928
186.894031,0.412928
187.025008,0.393466
187.025008,0.393466
187.155063,0.374387
187.155063,0.374387
187.155063,0.374387
187.155063,0.374387
187.155063,0.374387
187.155063,0.374387
187.415056,0.335654
187.415056,0.335654
187.554084,0.315425
187.554084,0.315425
187.554084,0.315425
187.554084,0.315425
187.554084,0.315425
187.554084,0.315425
187.815025,0.273432
187.815025,0.273432
187.944989,0.252532
187.944989,0.252532
187.944989,0.252532
187.944989,0.252532
187.944989,0.252532
187.944989,0.252532
188.214016,0.211689
188.214016,0.211689
188.343967,0.191843
188.343967,0.191843
188.474054,0.171614
188.474054,0.171614
188.474054,0.171614
188.474054,0.171614
188.604969,0.151768
188.604969,0.151768
188.734022,0.131826
188.734022,0.131826
188.734022,0.131826
188.734022,0.131826
188.866061,0.111981
188.866061,0.111981
189.003997,0.091943
189.003997,0.091943
189.133974,0.072960
189.133974,0.072960
189.264899,0.058195
189.264899,0.058195
189.264899,0.058195
189.264899,0.058195
189.394897,0.051772
189.394897,0.051772
189.523908,0.051772
189.523908,0.051772
189.523908,0.051772
189.523908,0.051772
189.523908,0.051772
189.523908,0.051772
189.794880,0.060400
189.794880,0.060400
189.923861,0.060976
189.923861,0.060976
189.923861,0.060976
189.923861,0.060976
190.185960,0.060784
190.185960,0.060784
190.185960,0.060784
190.185960,0.060784
190.314833,0.060688
190.314833,0.060688
190.314833,0.060688
190.314833,0.060688
190.584808,0.060592
190.584808,0.060592
190.584808,0.060592
190.584808,0.060592
190.714896,0.060113
190.714896,0.060113
190.714896,0.060113
190.714896,0.060113
190.984808,0.058867
190.984808,0.058867
190.984808,0.058867
190.984808,0.058867
191.113794,0.058195
191.113794,0.058195
191.113794,0.058195
191.113794,0.058195
191.373932,0.050334
191.373932,0.050334
191.373932,0.050334
191.373932,0.050334
191.503842,0.042568
191.503842,0.042568
191.634754,0.031447
191.634754,0.031447
191.774740,0.018120
191.774740,0.018120
191.774740,0.018120
191.774740,0.018120
191.904734,0.001630
191.904734,0.001630
192.033708,-0.017161
192.033708,-0.017161
192.163700,-0.037103
192.163700,-0.037103
192.294709,-0.056661
192.294709,-0.056661
192.294709,-0.056661
192.294709,-0.056661
192.434693,-0.076028
